Selection;View;Channel;Begin Time (s);End Time (s);Low Freq (Hz);High Freq (Hz);Delta Time (s);Peak Freq (Hz);total_elements;note;singing;ID;nombre_archivo
15;Spectrogram 1;1;85.26620794;85.64760103;1395.9;1856.8;0.381;1636.5;3;d;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
16;Waveform 1;1;84.07925563;85.65116545;1211.5;1843.6;1.572;NA;3;t;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
16;Spectrogram 1;1;84.07925563;85.65116545;1211.5;1843.6;1.572;1464.3;3;t;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
17;Waveform 1;1;84.49985735;84.66738516;1211.5;1843.6;0.168;NA;3;cad;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
17;Spectrogram 1;1;84.49985735;84.66738516;1211.5;1843.6;0.168;1636.5;3;cad;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
18;Waveform 1;1;85.14858204;85.26620794;1224.7;1843.6;0.118;NA;3;cad;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
18;Spectrogram 1;1;85.14858204;85.26620794;1224.7;1843.6;0.118;1464.3;3;cad;3;ML83789761;ML83789761_boyaca_2018_MacaulayLibrary.Table.9.selections.txt
1;Waveform 1;1;5.972238234;6.451278094;1513.8;1918.7;0.479;NA;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
1;Spectrogram 1;1;5.972238234;6.451278094;1513.8;1918.7;0.479;1722.7;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
2;Waveform 1;1;6.510418818;7.078169763;1311.3;1716.3;0.568;NA;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
2;Spectrogram 1;1;6.510418818;7.078169763;1311.3;1716.3;0.568;1550.4;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
3;Waveform 1;1;7.137310487;7.580865913;1412.5;1868.1;0.444;NA;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
3;Spectrogram 1;1;7.137310487;7.580865913;1412.5;1868.1;0.444;1636.5;3;d;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
4;Waveform 1;1;5.972238234;7.580865913;1311.3;1918.7;1.609;NA;3;t;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
4;Spectrogram 1;1;5.972238234;7.580865913;1311.3;1918.7;1.609;1636.5;3;t;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
5;Waveform 1;1;6.451278094;6.504504745;1311.3;1918.7;0.053;NA;0;cad;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
5;Spectrogram 1;1;6.451278094;6.504504745;1311.3;1918.7;0.053;1636.5;0;cad;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
6;Waveform 1;1;7.084083836;7.131396414;1311.3;1918.7;0.047;NA;0;cad;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
6;Spectrogram 1;1;7.084083836;7.131396414;1311.3;1918.7;0.047;1464.3;0;cad;1;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
7;Waveform 1;1;16.85640424;17.31770188;1489;1800.6;0.461;NA;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
7;Spectrogram 1;1;16.85640424;17.31770188;1489;1800.6;0.461;1636.5;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
8;Waveform 1;1;17.35318631;17.96824984;1280.9;1670.7;0.615;NA;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
8;Spectrogram 1;1;17.35318631;17.96824984;1280.9;1670.7;0.615;1550.4;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
9;Waveform 1;1;17.98599206;18.48868821;1427.1;1816.9;0.503;NA;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
9;Spectrogram 1;1;17.98599206;18.48868821;1427.1;1816.9;0.503;1636.5;3;d;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
10;Waveform 1;1;16.85049017;18.48868821;1277.4;1806.5;1.638;NA;3;t;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
10;Spectrogram 1;1;16.85049017;18.48868821;1277.4;1806.5;1.638;1636.5;3;t;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
11;Waveform 1;1;17.31770188;17.35318631;1242.1;1806.5;0.035;NA;0;cad;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
11;Spectrogram 1;1;17.31770188;17.35318631;1242.1;1806.5;0.035;1464.3;0;cad;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
12;Waveform 1;1;17.96824984;17.99190613;1242.1;1806.5;0.024;NA;0;cad;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
12;Spectrogram 1;1;17.96824984;17.99190613;1242.1;1806.5;0.024;1464.3;0;cad;2;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
13;Waveform 1;1;29.62241507;30.08962679;1449.8;1796.8;0.467;NA;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
13;Spectrogram 1;1;29.62241507;30.08962679;1449.8;1796.8;0.467;1636.5;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
14;Waveform 1;1;30.15468159;30.56866665;1426.6;1704.2;0.414;NA;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
14;Spectrogram 1;1;30.15468159;30.56866665;1426.6;1704.2;0.414;1550.4;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
15;Waveform 1;1;30.7934014;31.31383977;1496;1773.6;0.52;NA;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
15;Spectrogram 1;1;30.7934014;31.31383977;1496;1773.6;0.52;1636.5;3;d;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
16;Waveform 1;1;29.62241507;31.32566791;1449.8;1796.8;1.703;NA;3;t;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
16;Spectrogram 1;1;29.62241507;31.32566791;1449.8;1796.8;1.703;1636.5;3;t;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
17;Waveform 1;1;30.08962679;30.14876751;1449.8;1796.8;0.059;NA;0;cad;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
17;Spectrogram 1;1;30.08962679;30.14876751;1449.8;1796.8;0.059;1636.5;0;cad;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
18;Waveform 1;1;30.56866665;30.78748733;1472.9;1796.8;0.219;NA;0;cad;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
18;Spectrogram 1;1;30.56866665;30.78748733;1472.9;1796.8;0.219;1550.4;0;cad;3;ML87782381;ML87782381_antioquia_2018_MacaulayLibrary.Table.8.selections.txt
1;Waveform 1;1;3.6246708;3.984242173;1544.5;1912.2;0.36;NA;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
1;Spectrogram 1;1;3.6246708;3.984242173;1544.5;1912.2;0.36;1808.8;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
2;Waveform 1;1;4.155142491;4.48801037;1192.3;1630.7;0.333;NA;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
2;Spectrogram 1;1;4.155142491;4.48801037;1192.3;1630.7;0.333;1464.3;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
3;Waveform 1;1;4.586773367;5.05498313;1192.3;1765.1;0.468;NA;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
3;Spectrogram 1;1;4.586773367;5.05498313;1192.3;1765.1;0.468;1464.3;3;d;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
4;Waveform 1;1;3.624748619;4.894036024;1174.7;1897.6;1.269;NA;3;t;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
4;Spectrogram 1;1;3.624748619;4.894036024;1174.7;1897.6;1.269;1464.3;3;t;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
6;Waveform 1;1;3.983221719;4.153313547;1094.2;1907.4;0.17;NA;0;cad;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
6;Spectrogram 1;1;3.983221719;4.153313547;1094.2;1907.4;0.17;1550.4;0;cad;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
7;Waveform 1;1;4.48801037;4.584944422;1094.2;1895.4;0.097;NA;0;cad;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
7;Spectrogram 1;1;4.48801037;4.584944422;1094.2;1895.4;0.097;1464.3;0;cad;1;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
8;Waveform 1;1;43.4769781;43.83179331;1557.4;1964.8;0.355;NA;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
8;Spectrogram 1;1;43.4769781;43.83179331;1557.4;1964.8;0.355;1722.7;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
9;Waveform 1;1;43.97627992;44.34023985;1222;1677.2;0.364;NA;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
9;Spectrogram 1;1;43.97627992;44.34023985;1222;1677.2;0.364;1464.3;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
10;Waveform 1;1;44.4536344;44.89075211;1246;1797;0.437;NA;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
10;Spectrogram 1;1;44.4536344;44.89075211;1246;1797;0.437;1636.5;3;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
11;Waveform 1;1;43.47514915;44.89441;1246;1964.8;1.419;NA;t;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
11;Spectrogram 1;1;43.47514915;44.89441;1246;1964.8;1.419;1636.5;t;d;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
12;Waveform 1;1;43.83179331;43.97627992;1246;1964.8;0.144;NA;0;cad;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
12;Spectrogram 1;1;43.83179331;43.97627992;1246;1964.8;0.144;1722.7;0;cad;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
13;Waveform 1;1;44.3384109;44.4536344;1222;1988.7;0.115;NA;0;cad;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
13;Spectrogram 1;1;44.3384109;44.4536344;1222;1988.7;0.115;1378.1;0;cad;2;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
14;Waveform 1;1;80.30148104;80.61605947;1613.1;1928.8;0.315;NA;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
14;Spectrogram 1;1;80.30148104;80.61605947;1613.1;1928.8;0.315;1722.7;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
15;Waveform 1;1;80.76237502;81.09707184;1017;1578.1;0.335;NA;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
15;Spectrogram 1;1;80.76237502;81.09707184;1017;1578.1;0.335;1464.3;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
16;Waveform 1;1;81.22509795;81.62197888;1297.5;1718.3;0.397;NA;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
16;Spectrogram 1;1;81.22509795;81.62197888;1297.5;1718.3;0.397;1464.3;3;d;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
17;Waveform 1;1;80.30148104;81.62380783;1122.2;1928.8;1.322;NA;3;t;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
17;Spectrogram 1;1;80.30148104;81.62380783;1122.2;1928.8;1.322;1464.3;3;t;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
18;Waveform 1;1;80.61605947;80.76237502;1087.1;1893.7;0.146;NA;0;cad;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
18;Spectrogram 1;1;80.61605947;80.76237502;1087.1;1893.7;0.146;1722.7;0;cad;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
19;Waveform 1;1;81.09890079;81.22326901;1087.1;1858.6;0.124;NA;0;cad;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
19;Spectrogram 1;1;81.09890079;81.22326901;1087.1;1858.6;0.124;1378.1;0;cad;3;ML90485401;ML90485401_cundinamarca_2016_MacaulayLibrary.Table.2.selections.txt
2;Waveform 1;1;1.002529126;1.387203265;1425.8;1738.8;0.385;NA;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
2;Spectrogram 1;1;1.002529126;1.387203265;1425.8;1738.8;0.385;1593.8;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
3;Waveform 1;1;1.57850688;2.07150795;1255.5;1601.8;0.493;NA;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
3;Spectrogram 1;1;1.57850688;2.07150795;1255.5;1601.8;0.493;1406.2;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
4;Waveform 1;1;2.16381185;2.536705011;1212.2;1861.6;0.373;NA;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
4;Spectrogram 1;1;2.16381185;2.536705011;1212.2;1861.6;0.373;1593.8;3;d;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
5;Waveform 1;1;1.00253316;2.540479212;1082.3;1731.7;1.538;NA;3;t;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
5;Spectrogram 1;1;1.00253316;2.540479212;1082.3;1731.7;1.538;1593.8;3;t;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
6;Waveform 1;1;1.393178495;1.579702845;1212.2;1861.6;0.187;NA;0;cad;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
6;Spectrogram 1;1;1.393178495;1.579702845;1212.2;1861.6;0.187;1593.8;0;cad;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
7;Waveform 1;1;2.075928001;2.163911185;1212.2;1861.6;0.088;NA;0;cad;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
7;Spectrogram 1;1;2.075928001;2.163911185;1212.2;1861.6;0.088;1406.2;0;cad;1;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
8;Waveform 1;1;9.685161259;10.09340323;1385.4;1731.7;0.408;NA;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
8;Spectrogram 1;1;9.685161259;10.09340323;1385.4;1731.7;0.408;1593.8;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
9;Waveform 1;1;10.2693696;10.69168888;1255.5;1558.5;0.422;NA;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
9;Spectrogram 1;1;10.2693696;10.69168888;1255.5;1558.5;0.422;1406.2;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
10;Waveform 1;1;10.86061659;11.23366529;1212.2;1818.3;0.373;NA;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
10;Spectrogram 1;1;10.86061659;11.23366529;1212.2;1818.3;0.373;1593.8;3;d;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
11;Waveform 1;1;9.681641932;11.24070395;1212.2;1818.3;1.559;NA;3;t;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
11;Spectrogram 1;1;9.681641932;11.24070395;1212.2;1818.3;1.559;1593.8;3;t;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
12;Waveform 1;1;10.09340323;10.27288893;1212.2;1818.3;0.179;NA;0;cad;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
12;Spectrogram 1;1;10.09340323;10.27288893;1212.2;1818.3;0.179;1593.8;0;cad;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
13;Waveform 1;1;10.69520821;10.86061659;1212.2;1818.3;0.165;NA;0;cad;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
13;Spectrogram 1;1;10.69520821;10.86061659;1212.2;1818.3;0.165;1406.2;0;cad;2;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
14;Waveform 1;1;17.88704965;18.34456221;1385.4;1731.7;0.458;NA;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
14;Spectrogram 1;1;17.88704965;18.34456221;1385.4;1731.7;0.458;1593.8;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
15;Waveform 1;1;18.46421934;18.86542265;1255.5;1601.8;0.401;NA;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
15;Spectrogram 1;1;18.46421934;18.86542265;1255.5;1601.8;0.401;1406.2;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
16;Waveform 1;1;19.04490835;19.43907301;1212.2;1818.3;0.394;NA;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
16;Spectrogram 1;1;19.04490835;19.43907301;1212.2;1818.3;0.394;1593.8;3;d;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
17;Waveform 1;1;17.88704965;19.43907301;1212.2;1818.3;1.552;NA;3;t;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
17;Spectrogram 1;1;17.88704965;19.43907301;1212.2;1818.3;1.552;1593.8;3;t;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
18;Waveform 1;1;18.34808153;18.46421934;1212.2;1818.3;0.116;NA;0;cad;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
18;Spectrogram 1;1;18.34808153;18.46421934;1212.2;1818.3;0.116;1593.8;0;cad;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
19;Waveform 1;1;18.87246131;19.04490835;1168.9;1818.3;0.172;NA;0;cad;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
19;Spectrogram 1;1;18.87246131;19.04490835;1168.9;1818.3;0.172;1406.2;0;cad;3;ML98599161;ML98599161_tolima_2018_MacaulayLibrary.Table.7.selections.txt
7;Waveform 1;1;49.90290101;50.34533199;1534.9;1858.1;0.442;NA;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
7;Spectrogram 1;1;49.90290101;50.34533199;1534.9;1858.1;0.442;1722.7;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
8;Waveform 1;1;27.62707554;27.92275961;1534.9;1858.1;0.296;NA;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
8;Spectrogram 1;1;27.62707554;27.92275961;1534.9;1858.1;0.296;1722.7;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
9;Waveform 1;1;39.82416836;40.20089177;1575.3;1736.9;0.377;NA;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
9;Spectrogram 1;1;39.82416836;40.20089177;1575.3;1736.9;0.377;1722.7;0;NA;NA;ML155228091;ML155228091_boyaca_2019_MacaulayLibrary.Table.17.selections.txt
20;Waveform 1;1;168.1469305;169.7802705;1244.1;1882.1;1.633;NA;3;t;3;ML590680711;ML590680711_cundinamarca_2023_MacaulayLibrary.Table.51.selections.txt
20;Spectrogram 1;1;168.1469305;169.7802705;1244.1;1882.1;1.633;1593.8;3;t;3;ML590680711;ML590680711_cundinamarca_2023_MacaulayLibrary.Table.51.selections.txt
13;Waveform 1;1;24.63537805;24.97887713;1478;1877.4;0.3435;NA;0;NA;NA;XC215991;XC215991 - Boyaca.Table.1.selections.txt
13;Spectrogram 1;1;24.63537805;24.97887713;1478;1877.4;0.3435;1722.656;0;NA;NA;XC215991;XC215991 - Boyaca.Table.1.selections.txt
9;Waveform 1;1;13.28712581;13.4488329;1181.9;1788;0.1617;NA;0;NA;NA;XC312397 ;XC312397 - Cundinamarca.Table.1.selections.txt
9;Spectrogram 1;1;13.28712581;13.4488329;1181.9;1788;0.1617;1593.75;0;NA;NA;XC572620;XC312397 - Cundinamarca.Table.1.selections.txt
1;Waveform 1;1;67.06181906;67.06181906;21850.5;22050;0;NA;0;NA;NA;XC572620;XC572620 - Cundinamarca.Table.1.selections.txt
1;Spectrogram 1;1;67.06181906;67.06181906;21850.5;22050;0;21963.867;0;NA;NA;XC572620;XC572620 - Cundinamarca.Table.1.selections.txt
1;Waveform 1;1;4.185490605;4.333504026;1190.2;1879.3;0.148;NA;4;a;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
1;Spectrogram 1;1;4.185490605;4.333504026;1190.2;1879.3;0.148;1722.656;4;a;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
2;Waveform 1;1;4.497963383;4.835105064;1357.2;1879.3;0.3371;NA;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
2;Spectrogram 1;1;4.497963383;4.835105064;1357.2;1879.3;0.3371;1722.656;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
3;Waveform 1;1;4.983118485;5.394266877;1148.4;1691.3;0.4111;NA;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
3;Spectrogram 1;1;4.983118485;5.394266877;1148.4;1691.3;0.4111;1464.258;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
4;Waveform 1;1;5.542280298;6.043881336;1106.7;1816.6;0.5016;NA;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
4;Spectrogram 1;1;5.542280298;6.043881336;1106.7;1816.6;0.5016;1550.391;4;d;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
5;Waveform 1;1;4.16904467;6.060327271;1085.8;1900.1;1.8913;NA;4;t;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
5;Spectrogram 1;1;4.16904467;6.060327271;1085.8;1900.1;1.8913;1550.391;4;t;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
6;Waveform 1;1;4.341726994;4.497963383;1064.9;1858.4;0.1562;NA;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
6;Spectrogram 1;1;4.341726994;4.497963383;1064.9;1858.4;0.1562;1205.859;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
7;Waveform 1;1;4.818659129;4.974895517;1023.2;1900.1;0.1562;NA;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
7;Spectrogram 1;1;4.818659129;4.974895517;1023.2;1900.1;0.1562;1464.258;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
8;Waveform 1;1;5.386043909;5.542280298;1127.6;1858.4;0.1562;NA;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
8;Spectrogram 1;1;5.386043909;5.542280298;1127.6;1858.4;0.1562;1378.125;0;cad;1;XC127873;XC127873 - Tolima.Table.1.selections.txt
9;Waveform 1;1;11.79447684;11.90137542;1273.7;1837.5;0.1069;NA;4;a;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
9;Spectrogram 1;1;11.79447684;11.90137542;1273.7;1837.5;0.1069;1722.656;4;a;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
10;Waveform 1;1;12.09050368;12.43586833;1399;1900.1;0.3454;NA;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
10;Spectrogram 1;1;12.09050368;12.43586833;1399;1900.1;0.3454;1722.656;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
11;Waveform 1;1;12.60032768;13.01969904;1127.6;1670.5;0.4194;NA;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
11;Spectrogram 1;1;12.60032768;13.01969904;1127.6;1670.5;0.4194;1464.258;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
12;Waveform 1;1;13.12659762;13.59530679;1169.3;1816.6;0.4687;NA;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
12;Spectrogram 1;1;13.12659762;13.59530679;1169.3;1816.6;0.4687;1550.391;4;d;2;XC127873;XC127873 - Tolima.Table.1.selections.txt
